"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","hom","ExactDate","DFstatus","codes","date","status"
13697,13697,110268,1,"libe","1101",208.89999,9,228848,"3","NULL","NULL",2018-06-07,"stem dead","F;DT;TR","21342","D"
13698,13698,110269,1,"libe","1101",208.89999,8.3,228849,"3","NULL","NULL",2018-06-07,"stem dead","F;DC;TR","21342","D"
13722,33902,110295,2,"libe","1102",201,23.4,228958,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13747,13747,110322,1,"libe","1102",202.8,24,228994,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13759,13759,110334,1,"libe","1102",204.10001,28.1,229013,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13761,13761,110336,1,"libe","1102",206.7,26.6,229015,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13808,13808,110385,1,"libe","1102",207.60001,39,229107,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13810,13810,110387,1,"libe","1103",201.10001,42.2,221960,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13818,13818,110396,1,"libe","1103",202.8,43.2,221972,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13829,13829,110409,1,"libe","1102",214.8,26.2,229127,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13833,13833,110414,1,"libe","1102",215.39999,22,229133,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13834,13834,110417,1,"libe","1102",218.8,22.2,229144,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13848,13848,110433,1,"libe","1102",216.3,28.7,229166,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13864,13864,110450,1,"libe","1102",217.7,33,229185,"3","NULL","NULL",2018-06-08,"stem dead","F;DT;TR","21343","D"
13889,13889,110476,1,"libe","1102",219,36.1,229224,"3","NULL","NULL",2018-06-08,"stem dead","F;DC;TR","21343","D"
13926,13926,110524,1,"libe","1103",216.3,41.6,221996,"3","NULL","NULL",2018-06-12,"stem dead","F;DT;TR","21347","D"
13939,13939,110542,1,"libe","1103",217.2,45.3,222023,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13942,13942,110546,1,"libe","1103",217.5,45.3,222029,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13955,13955,110564,1,"libe","1103",219.89999,56.1,222062,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13957,13957,110566,1,"libe","1103",219.39999,57.6,222064,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13960,13960,110569,1,"libe","1103",219.8,58.9,222067,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13975,13975,110584,1,"libe","1103",215,56.5,222086,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
13983,13983,110593,1,"libe","1103",215.2,54.7,222100,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
14045,14045,110666,1,"libe","1104",206.7,61.3,222333,"3","NULL","NULL",2018-06-12,"stem dead","F;DT;TR","21347","D"
14064,14064,110687,1,"libe","1104",208.3,68.1,222368,"3","NULL","NULL",2018-06-12,"stem dead","F;DC;TR","21347","D"
14193,14193,110826,1,"libe","1105",202.3,88.5,232509,"3","NULL","NULL",2018-06-13,"stem dead","F;DC;TR","21348","D"
14194,14194,110827,1,"libe","1105",202.10001,89,232510,"3","NULL","NULL",2018-06-13,"stem dead","F;DC;TR","21348","D"
14214,14214,110848,1,"libe","1105",206.3,92.7,232540,"3","NULL","NULL",2018-06-13,"stem dead","F;DC;TR","21348","D"
14218,14218,110852,1,"libe","1105",202,94.4,232546,"3","NULL","NULL",2018-06-13,"stem dead","F;DT;TR","21348","D"
14255,14255,110891,1,"libe","1106",205.39999,112.2,246555,"3","NULL","NULL",2018-07-31,"stem dead","F;DC;TR","21396","D"
15207,15207,120002,1,"libe","1201",229.2,1.4,209665,"3","NULL","NULL",2018-05-30,"stem dead","DC;TR","21334","D"
15208,15208,120003,1,"libe","1201",228,2.7,209667,"3","NULL","NULL",2018-05-30,"stem dead","DC;TR","21334","D"
15218,15218,120015,1,"libe","1201",231.7,2.3,209688,"3","NULL","NULL",2018-05-30,"stem dead","DC;TR","21334","D"
15263,15263,120063,1,"libe","1201",238,13.7,209750,"3","NULL","NULL",2018-05-30,"stem dead","DC;TR","21334","D"
15287,15287,120088,1,"libe","1201",230.5,17,209792,"3","NULL","NULL",2018-05-30,"stem dead","F;DT;TR","21334","D"
15308,15308,120112,1,"libe","1201",221.5,17.5,209843,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15346,15346,120153,1,"libe","1202",229.8,27,210175,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15347,15347,120154,1,"libe","1202",230.3,26,210178,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","G"
15348,15348,120155,1,"libe","1202",233,25.5,210180,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15356,15356,120164,1,"libe","1202",224.2,28.4,210201,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15356,34186,120164,2,"libe","1202",224.2,28.4,210202,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15362,15362,120170,1,"libe","1202",223.10001,22.5,210216,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15376,15376,120184,1,"libe","1202",220.2,26,210240,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15388,15388,120196,1,"libe","1202",225.2,30.5,210260,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15389,15389,120197,1,"libe","1202",223.89999,30.7,210261,"3","NULL","NULL",2018-05-30,"stem dead","F;DT;TR","21334","D"
15400,15400,120212,1,"libe","1201",225.2,2,209899,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15405,15405,120217,1,"libe","1201",224.7,3.2,209904,"3","NULL","NULL",2018-05-30,"stem dead","DC;TR","21334","D"
15459,15459,120273,1,"libe","1201",224,10.2,209981,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15484,15484,120299,1,"libe","1201",224.89999,14.8,210026,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15515,15515,120332,1,"libe","1202",238.10001,29.5,210296,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15537,15537,120355,1,"libe","1202",229.10001,33.2,210339,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15542,15542,120360,1,"libe","1202",231.2,30.5,210350,"3","NULL","NULL",2018-05-30,"stem dead","F;DT;TR","21334","D"
15579,15579,120403,1,"libe","1202",221,31.5,210421,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15580,15580,120404,1,"libe","1202",220.60001,31.5,210422,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15598,15598,120423,1,"libe","1202",221.7,39.6,210459,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15615,15615,120442,1,"libe","1202",228,36.5,210481,"3","NULL","NULL",2018-05-30,"stem dead","F;DC;TR","21334","D"
15756,41888,120604,2,"libe","1203",237.2,42.6,220901,"3","NULL","NULL",2018-06-04,"stem dead","F;DC;TR","21339","D"
15768,15768,120616,1,"libe","1203",237.5,43.9,220925,"3","NULL","NULL",2018-06-04,"stem dead","F;DC;TR","21339","D"
15769,15769,120617,1,"libe","1203",236,43.5,220926,"3","NULL","NULL",2018-06-04,"stem dead","F;DC;TR","21339","D"
15820,15820,120672,1,"libe","1203",238.5,54.8,221021,"3","NULL","NULL",2018-06-04,"stem dead","F;DC;TR","21339","D"
15827,15827,120684,1,"libe","1203",229.10001,54.5,221037,"3","NULL","NULL",2018-06-04,"stem dead","F;DC;TR","21339","D"
15866,15866,120727,1,"libe","1204",239.3,63.2,221126,"3","NULL","NULL",2018-06-06,"stem dead","F;DC;TR","21341","D"
15869,15869,120730,1,"libe","1204",237.2,61.5,221130,"3","NULL","NULL",2018-06-06,"stem dead","F;DC;TR","21341","D"
15876,15876,120738,1,"libe","1204",229.89999,61.2,221141,"3","NULL","NULL",2018-06-06,"stem dead","F;DC;TR","21341","D"
16023,16023,120902,1,"libe","1206",240,100.4,247081,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16087,37726,120970,3,"libe","1207",235.5,120.4,247364,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16093,16093,120977,1,"libe","1207",233.60001,123.8,247375,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16144,16144,121034,1,"libe","1206",221.8,104.8,247218,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16186,16186,121079,1,"libe","1207",230.39999,121.2,247426,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16251,16251,121150,1,"libe","1208",239.60001,150.60001,247623,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
16300,42004,121202,2,"libe","1207",226,131.10001,247483,"3","NULL","NULL",2018-08-01,"stem dead","F;DC;TR","21397","D"
17018,17018,130022,1,"libe","1301",248.60001,8.1,211135,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17021,17021,130025,1,"libe","1301",248,9.4,211139,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17022,17022,130027,1,"ulru","1301",249.8,9.9,211144,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17035,17035,130040,1,"libe","1301",247.60001,12.7,211160,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17040,17040,130045,1,"libe","1301",244.60001,8.9,211166,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17042,17042,130047,1,"libe","1301",245.5,8.9,211169,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17046,17046,130051,1,"libe","1301",243.39999,9.3,211173,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17049,17049,130054,1,"libe","1301",245.10001,10.3,211177,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17051,17051,130056,1,"libe","1301",245.3,10.8,211179,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17083,17083,130089,1,"libe","1301",247.3,14.4,211223,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17084,17084,130090,1,"libe","1301",246.39999,15.1,211224,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17086,17086,130092,1,"libe","1301",246.60001,13.8,211226,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17088,17088,130094,1,"libe","1301",247.3,13.5,211228,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17128,17128,130136,1,"libe","1301",242.3,15.8,211273,"3","NULL","NULL",2018-05-23,"stem dead","DT;TR","21327","D"
17193,17193,130204,1,"astr","1301",254.2,0.7,211295,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17201,17201,130212,1,"astr","1301",253.3,1.5,211305,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17203,17203,130214,1,"astr","1301",254.39999,2.9,211308,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17224,17224,130237,1,"libe","1301",255.60001,10,211347,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17228,17228,130241,1,"libe","1301",251,10.7,211352,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17251,17251,130266,1,"libe","1301",253,13.7,211388,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17253,17253,130268,1,"libe","1301",253.10001,14.6,211390,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17269,17269,130286,1,"libe","1301",256,17.1,211414,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17270,17270,130287,1,"libe","1301",255.89999,17.2,211415,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17275,17275,130292,1,"libe","1301",254.39999,16.1,211420,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17277,17277,130295,1,"libe","1301",252.8,16.4,211424,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17286,17286,130304,1,"libe","1301",253.89999,18.8,211436,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17287,17287,130305,1,"libe","1301",253.89999,18.4,211438,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17290,17290,130308,1,"libe","1301",254.60001,19.8,211441,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17296,17296,130314,1,"libe","1301",256.20001,20,211447,"3","NULL","NULL",2018-05-23,"stem dead","DC;TR","21327","D"
17307,17307,130325,1,"libe","1302",255.2,20.8,211613,"3","NULL","NULL",2018-05-22,"stem dead","DC;TR","21326","D"
17309,17309,130327,1,"libe","1302",253.7,20.5,211615,"3","NULL","NULL",2018-05-22,"stem dead","DC;TR","21326","D"
17317,17317,130335,1,"libe","1302",255.10001,22,211626,"3","NULL","NULL",2018-05-22,"stem dead","DT;TR","21326","D"
17318,17318,130336,1,"libe","1302",254.39999,20.7,211627,"3","NULL","NULL",2018-05-22,"stem dead","DC;TR","21326","D"
17326,17326,130345,1,"libe","1302",259.10001,21.6,211637,"3","NULL","NULL",2018-05-22,"stem dead","DC;TR","21326","D"
17421,17421,130447,1,"libe","1303",243,57.9,215476,"3","NULL","NULL",2018-05-24,"stem dead","DT;TR","21328","D"
17425,17425,130451,1,"libe","1303",241.7,60,215481,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17448,17448,130474,1,"libe","1304",244.5,67.5,215610,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17453,17453,130479,1,"libe","1304",247.5,70,215619,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17460,17460,130486,1,"libe","1304",243,68.3,215627,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17468,17468,130495,1,"libe","1304",244.10001,74.1,215642,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17566,17566,130607,1,"libe","1304",244.8,79.6,215787,"3","NULL","NULL",2018-05-24,"stem dead","F;DC;TR","21328","D"
17622,17622,130669,1,"libe","1305",247,99,211858,"3","12","1.30",2018-05-25,"stem dead","F;DS;TR","21329","D"
17638,17638,130685,1,"libe","1305",255.5,98.3,211883,"3","NULL","NULL",2018-05-25,"stem dead","F;DC;TR","21329","D"
17655,17655,130707,1,"libe","1306",243.3,108.4,248045,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
17677,17677,130729,1,"libe","1306",242,114.6,248075,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
17706,17706,130758,1,"libe","1307",242.7,139.5,248311,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
17707,17707,130759,1,"libe","1307",243.3,138.89999,248312,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
17721,17721,130774,1,"libe","1308",243.2,144.8,248425,"3","NULL","NULL",2018-08-08,"stem dead","F;DC;TR","21404","D"
17753,17753,130809,1,"libe","1304",255.3,71.9,215844,"3","NULL","NULL",2018-05-24,"stem dead","DC;TR","21328","D"
17790,34595,130850,2,"libe","1305",255,86,211922,"3","NULL","NULL",2018-05-25,"stem dead","F;DC;TR","21329","D"
17812,17812,130876,1,"libe","1305",251.89999,89.5,211980,"3","NULL","NULL",2018-05-25,"stem dead","F;DC;TR","21329","D"
17851,17851,130918,1,"libe","1306",254.3,100.2,248102,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
17857,17857,130925,1,"libe","1306",251.3,102.9,248119,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
18847,18847,140006,1,"libe","1401",277.5,2.9,215979,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
18865,18865,140024,1,"libe","1401",274.20001,2.2,215999,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
18887,18887,140048,1,"libe","1401",279.79999,4.2,216024,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18888,18888,140049,1,"libe","1401",280,4.9,216025,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18894,18894,140055,1,"libe","1401",274.10001,3.7,216031,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18899,18899,140060,1,"libe","1401",279.5,6.5,216036,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18903,18903,140064,1,"libe","1401",280,13,216045,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18915,18915,140077,1,"libe","1402",278.89999,21.9,216307,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18922,18922,140085,1,"libe","1402",277.29999,23.4,216315,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18929,18929,140092,1,"libe","1402",276.60001,21.6,216322,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18935,18935,140098,1,"libe","1402",277,21.6,216329,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18942,18942,140105,1,"libe","1402",272.10001,23,216338,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18945,18945,140108,1,"libe","1402",271.5,23,216341,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18951,18951,140115,1,"libe","1402",270.20001,23.9,216350,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18955,18955,140119,1,"libe","1402",267.70001,26.1,216355,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18957,18957,140121,1,"libe","1402",270.70001,25.5,216358,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18969,18969,140135,1,"libe","1402",274.79999,23.8,216376,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18974,18974,140140,1,"libe","1402",274.39999,23.9,216383,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18979,18979,140145,1,"libe","1402",277.29999,25,216391,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18994,18994,140160,1,"libe","1402",277.39999,25.7,216407,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
18997,18997,140163,1,"libe","1402",276,25.3,216410,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19001,19001,140167,1,"libe","1402",276.70001,26,216414,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19002,19002,140168,1,"libe","1402",274.5,28.7,216415,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19010,19010,140176,1,"unk","1402",271.70001,27.2,216424,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19018,19018,140184,1,"libe","1402",275.29999,29.2,216432,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19022,19022,140188,1,"libe","1402",276.20001,25.8,216439,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19029,19029,140195,1,"libe","1402",277.29999,26.6,216447,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19031,19031,140197,1,"libe","1402",277.70001,27,216450,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
19041,19041,140208,1,"libe","1401",271,2.4,216071,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19043,19043,140210,1,"libe","1401",271.29999,2.4,216073,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19050,19050,140217,1,"libe","1401",272.70001,4.6,216080,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
19059,19059,140227,1,"libe","1401",270.10001,3.3,216098,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19060,19060,140228,1,"libe","1401",270,2.7,216099,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19062,19062,140230,1,"libe","1401",268.5,3.9,216102,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19079,19079,140247,1,"libe","1401",270.29999,17,216124,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19098,19098,140266,1,"libe","1401",264.79999,17.3,216154,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19099,19099,140267,1,"libe","1401",264,17.7,216155,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19120,19120,140289,1,"libe","1402",267.79999,23.1,216480,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19125,19125,140294,1,"libe","1402",264.29999,24.9,216488,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19127,19127,140296,1,"libe","1402",265.89999,26,216490,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19142,19142,140311,1,"libe","1402",265.39999,27.8,216512,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19143,19143,140312,1,"libe","1402",265.60001,29.2,216513,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19178,19178,140353,1,"libe","1402",276.20001,34.2,216559,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19186,19186,140361,1,"libe","1402",273.20001,31.2,216567,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19200,19200,140377,1,"libe","1402",275.20001,28.8,216583,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19201,19201,140378,1,"libe","1402",275.60001,28.9,216584,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19211,19211,140388,1,"libe","1402",276.29999,33.5,216598,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19212,19212,140389,1,"libe","1402",277.89999,33.2,216599,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19213,19213,140390,1,"libe","1402",277.79999,33.4,216600,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19223,19223,140401,1,"libe","1402",278.70001,27.8,216618,"3","NULL","NULL",2018-05-15,"stem dead","DC;TR","21319","D"
19227,19227,140405,1,"libe","1402",280,25.8,216622,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
19233,19233,140411,1,"libe","1402",279,27.7,216629,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
19240,19240,140419,1,"libe","1402",278.70001,30.5,216639,"3","NULL","NULL",2018-05-15,"stem dead","DT;TR","21319","D"
19313,19313,140501,1,"libe","1406",264.39999,102.1,249160,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19343,19343,140533,1,"libe","1406",268.70001,106.6,249202,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19344,19344,140534,1,"libe","1406",268.89999,107.6,249203,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19355,19355,140545,1,"libe","1406",271.29999,111.6,249217,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19371,19371,140563,1,"libe","1406",267.79999,115.6,249250,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19471,19471,140675,1,"libe","1406",263.39999,108,249290,"3","NULL","NULL",2018-08-21,"stem dead","F;DC;TR","21417","D"
19688,19688,140904,1,"libe","1407",273,122.2,249458,"3","NULL","NULL",2018-08-06,"stem dead","F;DC;TR","21402","D"
20928,20928,150335,1,"libe","1502",295.29999,21.3,214521,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20929,20929,150336,1,"libe","1502",293.5,23.5,214522,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20930,20930,150337,1,"libe","1502",293.29999,22.4,214523,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20931,20931,150338,1,"libe","1502",293.10001,22.1,214524,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20945,20945,150354,1,"libe","1502",295.10001,23.4,214553,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20966,20966,150380,1,"libe","1502",290.60001,29.7,214601,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20967,20967,150381,1,"libe","1502",290.39999,29.9,214602,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
20969,20969,150384,1,"libe","1502",291.20001,30.5,214606,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21015,21015,150433,1,"libe","1502",291.70001,33,214666,"3","11","1.30",2018-04-04,"stem dead","DC;TR","21278","D"
21016,21016,150434,1,"libe","1502",291.79999,33,214667,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21017,21017,150435,1,"libe","1502",292.10001,32.8,214668,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21018,21018,150436,1,"libe","1502",293.20001,31.5,214669,"3","NULL","NULL",2018-04-04,"stem dead","DT;TR","21278","D"
21023,21023,150441,1,"libe","1502",294.20001,31.2,214679,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21025,21025,150443,1,"libe","1502",293.39999,30.8,214682,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21027,21027,150445,1,"libe","1502",295.89999,32.4,214684,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21028,21028,150446,1,"libe","1502",296.10001,32.6,214685,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21031,21031,150449,1,"libe","1502",298.60001,31.3,214690,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21035,21035,150455,1,"libe","1502",299.29999,32.8,214709,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21041,21041,150461,1,"libe","1502",295.79999,35.1,214723,"3","NULL","NULL",2018-04-04,"stem dead","DT;TR","21278","D"
21044,21044,150464,1,"elum","1502",296.70001,36.4,214728,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21046,21046,150466,1,"libe","1502",297.5,35.2,214734,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21052,21052,150472,1,"libe","1502",298.39999,36.6,214742,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21054,21054,150474,1,"libe","1502",298.79999,36.9,214744,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21057,21057,150477,1,"libe","1502",298.29999,38.1,214750,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21061,21061,150481,1,"libe","1502",298.79999,38.5,214759,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21065,21065,150485,1,"libe","1502",296.70001,38,214764,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
21066,21066,150486,1,"libe","1502",298.20001,38.7,214765,"3","NULL","NULL",2018-04-04,"stem dead","DC;TR","21278","D"
